1513,151928
1513,45284
1528,29742
1528,31292
1528,32417
1528,66640
1528,74601
1528,37349
1528,23211
1528,117374
1528,138992
1528,44092
1528,55108
1528,145883
1528,151535
1528,103659
1528,81068
1528,55030
1528,47101
1528,8156
1528,4315
1528,63330
1528,86303
1528,62567
1528,94693
1528,15283
1528,118462
1528,7879
1528,17527
1528,28489
1528,132630
1528,113154
1528,60717
1528,108844
1531,37837
1531,149776
1531,28701
1531,2662
1531,96735
1531,98107
1531,107535
1531,17836
1534,70477
1534,161785
1534,25437
1534,45489
1534,15584
1534,86165
1534,104767
1534,126483
1534,148466
1534,12409
1537,55397
1537,157158
1537,115668
1537,59411
1537,151913
1537,88111
1537,29717
1537,83224
1537,143399
1537,156026
1537,72639
1537,132109
1537,134543
1537,71227
1537,59203
1537,110922
1537,47443
1538,31983
1538,113442
1538,54156
1538,100650
1538,104577
1538,39915
1538,136484
1538,157681
1609,68587
1609,130063
1609,143084
1609,2268
1609,14088
1609,91364
1609,117936
1609,101971
1609,33246
1609,7867
1609,138935
1609,42482
1609,165006
1627,32561
1627,61151
1627,64517
1627,90912
1627,145936
1627,153728
1627,157033
1651,109907
1651,58566
1651,86540
1651,41341
1651,146482
1651,90784
1651,4909
1651,162699
1651,97473
1651,105939
1651,48057
1651,63261
1651,153433
1651,83348
1681,1029
1681,72459
1681,39917
1681,37711
1681,103983
1681,95581
1681,50663
1681,64522
1681,116167
1681,121772
1681,126628
1681,152274
1681,163207
1686,24091
1686,121985
1686,10917
1686,111131
1686,14747
1686,51943
1686,69956
1686,106854
1686,15264
1686,111956
1686,12231
1693,95799
1693,146829
1693,164474
1693,63995
1693,49607
1693,81371
1693,67455
1693,79999
1693,93161
1693,95390
1693,15573
1693,135211
1693,26291
1693,92821
1697,89833
1697,41575
1697,17591
1697,127247
1697,73178
1697,73506
1697,81371
1697,68420
1697,62046
1697,83348
1697,39866
1697,117295
1697,35409
1760,21360
1760,84149
1760,156652
1760,76966
1760,166113
1760,53670
1760,20239
1760,47436
1760,75895
1760,38543
1760,60195
1760,128407
1760,5480
1760,61242
1792,108402
1792,34071
1792,8618
1792,34594
1792,102095
1792,63297
1792,54570
1792,208
1792,152394
1792,168379
1809,107697
1809,23611
1809,53787
1809,46715
1809,23197
1809,103936
1809,23055
1809,146332
1816,25752
1816,112936
1816,96012
1816,123370
1816,93582
1816,50384
1816,98376
1816,29977
1816,72876
1816,151623
1842,16975
1842,38914
1842,86905
1842,98430
1842,106509
1842,148580
1842,150608
1855,24922
1855,105257
1855,138127
1855,57765
1855,53849
1855,105342
1855,153012
1855,33056
1855,59373
1855,86983
1855,144954
1855,141106
1855,148529
1855,70859
1855,140619
1855,137795
1855,54147
1855,148119
1855,139068
1855,11337
1877,11857
1877,167502
1877,59880
1877,32561
1877,90912
1877,103351
1877,111956
1877,116654
1877,133193
1877,55992
1987,40721
1987,153137
1987,167592
1987,133796
1987,84395
1987,59328
1987,20711
1987,155228
1987,162512
1987,45928
2014,60255
2014,101549
2014,137448
2014,73196
2014,27991
2014,59249
2014,154311
2014,72324
2014,114356
2014,15912
2014,57045
2014,147925
2014,21190
2014,63847
2014,10495
2014,75181
2014,30108
2014,43337
2014,157189
2115,3011
2115,26431
2115,80727
2115,122918
2115,92603
2115,62813
2115,35221
2115,133511
2115,130900
2115,152574
2115,104272
2115,45214
2115,55625
2115,112028
2115,127402
2115,85593
2115,66375
2115,113441
2116,63791
2116,16809
2116,28029
2116,38573
2116,52897
2116,63783
2116,11720
2116,101356
2133,67297
2133,108092
2133,77638
2133,28637
2133,65578
2133,142072
2133,49544
2133,77824
2133,27373
2133,67471
2133,147760
2136,104081
2136,111572
2136,100642
2136,112384
2136,108807
2136,103956
2136,45284
2136,123312
2136,156126
2151,116409
2151,117864
2151,141217
2151,150981
2151,50726
2151,73392
2151,71818
2151,24291
2151,136672
2151,132565
2151,140538
2151,34708
2151,19839
2151,102884
2151,125890
2151,49290
2151,41289
2151,25338
2151,142940
2151,60123
2151,140603
2151,35486
2151,138343
2151,26748
2151,163155
2193,16591
2193,57882
2193,117930
2193,43575
2193,142392
2193,15332
2193,57327
2193,127162
2193,25420
2193,111956
2193,2751
2193,48612
2193,66001
2193,161678
2193,168219
2195,22712
2195,39309
2195,40010
2195,54655
2195,97555
2195,138507
2195,148066
2207,13276
2207,98767
2207,78237
2207,158515
2207,164544
2207,138659
2207,94775
2207,4096
2207,166415
2268,76626
2268,79587
2268,141058
2268,83504
2268,102563
2268,143084
2268,75359
2268,1609
2268,131269
2268,71361
2268,54783
2268,165006
2268,165591
2288,16872
2288,22219
2288,31969
2288,52589
2288,84846
2288,100088
2288,102011
2307,18232
2307,65937
2307,71236
2307,160278
2307,42021
2307,13953
2307,128343
2307,153703
2307,33272
2307,83393
2307,139102
2307,5355
2307,15574
2307,137690
2307,38595
2307,133866
2307,112964
2307,139020
2307,35923
2307,50663
2307,64522
2317,118100
2317,127268
2317,80893
2317,86905
2317,31983
2317,125248
2317,61159
2317,141277
2317,152359
2320,7227
2320,37527
2320,114662
2320,114723
2320,125164
2320,125236
2320,137673
2327,30178
2327,146423
2327,54827
2327,48265
2327,53787
2327,32975
2327,23055
2327,58851
2327,61540
2327,80541
2327,23197
2334,151432
2334,114475
2334,138902
2334,139152
2334,140406
2334,125146
2334,149856
2334,42677
2334,2645
2334,116654
2334,90912
2334,45275
2334,128466
2334,34549
2334,103351
2334,161678
2372,8431
2372,68900
2372,81613
2372,92886
2372,98779
2372,106669
2372,162894
2377,25009
2377,110212
2377,148770
2377,112995
2377,84212
2377,104797
2377,25147
2377,80401
2377,65551
2377,155762
2556,61869
2556,127247
2556,48057
2556,63261
2556,68420
2556,83348
2556,97473
2556,125859
2556,50050
2576,129263
2576,160310
2576,63371
2576,121824
2576,56734
2576,151836
2576,157563
2576,160196
2576,59322
2645,139152
2645,149386
2645,86240
2645,157033
2645,66447
2645,4881
2645,42677
2645,90912
2645,116654
2645,2334
2645,2815
2645,155653
2645,87546
2662,24078
2662,1531
2662,28801
2662,28701
2662,112151
2662,89427
2662,63852
2662,98107
2662,96735
2662,129310
2662,129784
2662,142425
2671,68927
2671,132697
2671,68980
2671,40041
2671,12612
2671,143204
2671,15235
2671,152560
2671,52152
2671,165730
2671,12203
2671,165756
2671,63942
2671,98376
2671,26718
2671,104189
2671,124559
2671,146514
2671,17328
2671,13402
2671,108844
2682,22600
2682,39332
2682,49292
2682,101878
2682,105448
2682,118696
2682,119482
2700,6667
2700,34619
2700,59902
2700,66558
2700,97960
2700,105542
2700,142438
2712,8813
2712,15571
2712,18162
2712,95463
2712,116871
2712,143106
2712,162973
2725,163035
2725,63847
2725,81036
2725,98055
2725,127804
2725,146696
2725,161859
2725,45290
2747,3543
2747,9275
2747,113771
2747,33962
2747,62665
2747,70460
2747,13078
2747,114686
2751,16591
2751,59465
2751,106054
2751,73836
2751,127377
2751,42659
2751,164308
2751,142392
2751,25420
2751,127162
2751,57327
2751,111956
2751,89694
2751,35943
2751,59971
2751,163699
2751,2193
2755,136398
2755,17256
2755,38182
2755,39418
2755,43071
2755,79234
2755,111242
2755,10391
2757,140247
2757,99642
2757,120512
2757,92281
2757,60567
2757,116654
2757,63862
2757,129622
2757,59430
2764,30524
2764,79899
2764,135022
2764,104501
2764,133711
2764,145845
2764,104676
2764,14775
2764,44175
2764,79165
2764,154343
2764,165485
2773,160446
2773,16031
2773,29229
2773,90229
2773,96568
2773,97087
2773,104552
2773,107373
2773,38561
2801,46025
2801,76790
2801,145456
2801,168391
2801,108977
2801,110804
2801,117464
2801,132730
2801,84227
2801,159872
2801,84565
2808,14538
2808,33369
2808,84846
2808,2928
2808,813
2808,41305
2808,109365
2808,3007
2808,100088
2808,26019
2808,113959
2808,116743
2808,119946
2808,159012
2814,45259
2814,54056
2814,59971
2814,61272
2814,77156
2814,104662
2814,168419
2815,40813
2815,41306
2815,124592
2815,50726
2815,59465
2815,11226
2815,41919
2815,100157
2815,139152
2815,75850
2815,166363
2815,25405
2815,107365
2815,128611
2815,58487
2815,80283
2815,55992
2815,90945
2815,2645
2815,59971
2815,83875
2815,31476
2815,155653
2815,116654
2872,121744
2872,9437
2872,17568
2872,50939
2872,150520
2872,62046
2872,83061
2872,114635
2872,39866
2872,51214
2872,151850
2877,20302
2877,139979
2877,50452
2877,124626
2877,89008
2877,62813
2877,35221
2877,127870
2877,133511
2877,77231
2877,15611
2877,113441
2877,45214
2877,127402
2877,68619
2877,85593
2877,104272
2878,115469
2878,166430
2878,38713
2878,19359
2878,110736
2878,153748
2878,125859
2878,131221
2878,69298
2878,8156
2878,13977
2878,83348
2878,151850
2878,153282
2878,43332
2878,4307
2884,66327
2884,96172
2884,133558
2884,75871
2884,105743
2884,67445
2884,165955
2884,26147
2884,104954
2884,94314
2884,40324
2884,43783
2884,55154
2884,54156
2884,92774
2884,115384
2884,30343
2884,153357
2884,4881
2884,167701
2890,20053
2890,148010
2890,155360
2890,69897
2890,73287
2890,84881
2890,44679
2890,46514
2928,155415
2928,130229
2928,37459
2928,41305
2928,60348
2928,109948
2928,2808
2928,813
2954,21609
2954,74894
2954,86522
2954,100466
2954,121181
2954,153979
2954,104427
2954,67523
2954,106546
2954,71580
2954,45722
2954,160856
2954,13640
2954,10923
2954,149020
2954,80150
2954,110116
2954,36473
2954,66827
2954,16152
2954,160842
2954,85159
2959,29762
2959,50207
2959,70088
2959,79293
2959,80515
2959,106635
2959,107663
2960,13977
2960,16927
2960,68420
2960,94987
2960,108125
2960,163218
2960,166994
3004,14210
3004,20068
3004,63144
3004,99434
3004,116127
3004,139007
3004,150811
3005,128031
3005,46232
3005,56734
3005,63196
3005,63371
3005,108169
3005,36828
3005,160196
3007,123117
3007,30501
3007,102022
3007,52589
3007,41331
3007,41305
3007,102011
3007,22098
3007,2808
3007,145842
3007,100088
3007,149805
3007,162517
3007,44585
3007,129139
3007,163630
3007,26019
3007,100175
3007,115384
3007,47436
3007,145818
3007,138935
3007,78172
3007,127130
3007,111956
3007,128447
3007,165006
3011,2115
3011,66375
3011,85593
3011,113441
3011,121630
3011,133511
3011,139979
3049,42561
3049,100935
3049,105389
3049,3432
3049,69449
3049,24176
3049,35880
3049,115427
3049,131199
3049,148669
3072,22733
3072,31426
3072,49507
3072,55011
3072,78751
3072,89782
3072,162368
3084,8399
3084,102988
3084,107628
3084,114493
3084,114631
3084,146299
3084,154228
3118,29251
3118,36349
3118,85014
3118,88847
3118,111956
3118,121985
3118,160304
3143,33491
3143,27901
3143,41956
3143,58566
3143,79618
3143,15573
3143,22089
3143,52773
3143,45259
3143,14118
3143,96938
3143,104662
3143,156289
3143,161678
3178,14423
3178,30178
3178,39091
3178,57037
3178,98645
3178,103936
3178,146423
3189,132496
3189,22715
3189,69161
3189,154978
3189,84927
3189,11313
3189,134212
3189,149876
3189,77347
3302,74247
3302,109293
3302,22600
3302,102116
3302,79569
3302,87665
3302,95783
3302,61619
3302,56975
3302,145570
3302,146134
3310,42407
3310,47766
3310,58744
3310,104061
3310,104276
3310,151309
3310,153141
3371,29832
3371,85178
3371,126802
3371,46715
3371,81785
3371,6299
3371,96849
3371,39234
3371,145946
3421,132515
3421,17962
3421,29346
3421,76081
3421,103679
3421,129892
3421,15204
3421,149938
3432,6855
3432,42561
3432,118150
3432,105389
3432,3049
3432,35880
3432,24176
3432,69449
3432,89909
3432,83503
3432,75261
3432,37432
3432,111177
3432,115427
3432,60208
3489,38531
3489,163055
3489,44829
3489,73852
3489,121035
3489,135140
3489,138419
3489,152605
3489,34000
3498,93638
3498,101332
3498,108190
3498,135866
3498,143179
3498,153189
3498,157694
3513,86399
3513,21814
3513,48802
3513,154925
3513,52678
3513,88806
3513,105314
3513,106635
3513,113949
3513,63116
3525,82866
3525,45284
3525,87747
3525,12736
3525,124001
3525,149216
3525,90825
3525,103956
3525,73092
3525,138596
3525,63828
3525,166452
3533,9753
3533,41028
3533,51174
3533,69664
3533,82531
3533,88394
3533,157274
3543,972
3543,2747
3543,23566
3543,70460
3543,114686
3543,127184
3543,160145
3582,10552
3582,141148
3582,148492
3582,86108
3582,97381
3582,107397
3582,15503
3582,141261
3582,69161
3608,113844
3608,109948
3608,112521
3608,165013
3608,143980
3608,80940
3608,38595
3608,126628
3608,127130
3608,127813
3608,79158
3608,90219
3635,16900
3635,23791
3635,45401
3635,68927
3635,70444
3635,73836
3635,88959
3768,28821
3768,50012
3768,52797
3768,101896
3768,123913
3768,154052
3768,154440
3798,104333
3798,50384
3798,131644
3798,136997
3798,18513
3798,115948
3798,48195
3798,21816
3798,142835
3798,154254
3921,45259
3921,48612
3921,54056
3921,61159
3921,137763
3921,141046
3921,156289
3923,4484
3923,48048
3923,83476
3923,95052
3923,90921
3923,12777
3923,32356
3923,83485
3923,85642
3923,13590
3923,24024
3923,109425
3923,153189
3938,57085
3938,67825
3938,121770
3938,165470
3938,129718
3938,47375
3938,50160
3938,122485
3938,125360
3938,67794
3938,156983
3938,14515
3983,47793
3983,27893
3983,26726
3983,51313
3983,89809
3983,92121
3983,144562
3983,144999
4032,16918
4032,46478
4032,63322
4032,82385
4032,99376
4032,129638
4032,160281
4073,19624
4073,60015
4073,63904
4073,115307
4073,116185
4073,135022
4073,135842
4073,137170
4073,143892
4073,161520
4073,85435
4073,104501
4073,132469
4073,33201
4073,46596
4073,115293
4073,102355
4073,72442
4073,145143
4073,70491
4073,8708
4073,5936
4073,118058
4073,111472
4073,167511
4073,25338
4073,112652
4073,161620
4073,6694
4073,30719
4073,69093
4073,151
4073,37711
4073,20327
4073,117951
4076,133558
4076,33688
4076,82912
4076,83299
4076,105743
4076,18833
4076,38763
4076,28748
4076,91470
4076,51418
4076,116654
4076,67445
4076,165955
4077,96690
4077,60572
4077,30787
4077,56105
4077,116085
4077,73023
4077,8504
4077,51511
4077,128522
4077,143596
4077,143953
4096,5244
4096,54480
4096,59766
4096,61329
4096,77259
4096,91372
4096,35997
4096,2207
4096,67412
4096,148829
4096,122026
4096,59408
4096,152437
4096,101878
4096,13546
4096,133871
4096,66395
4096,153978
4096,73243
4096,29371
4096,79134
4096,49545
4096,95367
4096,38573
4096,136042
4096,145570
4096,98261
4096,61735
4096,121845
4096,156276
4096,157127
4151,99
4151,4484
4151,110865
4151,45247
4151,92348
4151,100146
4151,12777
4151,83485
4151,85642
4151,24024
4151,27974
4151,13590
4151,153189
4190,93434
4190,114493
4190,146829
4190,106417
4190,113625
4190,107628
4190,102988
4190,32309
4190,102179
4190,167187
4190,167539
4190,167632
4217,80346
4217,93666
4217,62046
4217,42044
4217,83576
4217,43332
4217,119381
4217,137636
4217,143760
4237,86912
4237,120325
4237,130732
4237,88959
4237,96189
4237,119539
4237,72751
4237,32308
4237,113328
4237,10913
4237,17874
4237,124662
4237,130709
4237,34579
4237,132292
4277,58915
4277,123523
4277,41581
4277,80682
4277,114554
4277,114951
4277,117033
4277,49128
4277,138205
4283,93754
4283,123117
4283,134660
4283,35474
4283,122411
4283,18739
4283,139077
4283,29576
4283,12231
4283,127130
4283,82558
4283,990
4283,139897
4283,160615
4307,126925
4307,37349
4307,138992
4307,77175
4307,20405
4307,120321
4307,96867
4307,104451
4307,20665
4307,42532
4307,18673
4307,69298
4307,8156
4307,117295
4307,35943
4307,2878
4307,131547
4307,90952
4307,157729
4315,110289
4315,10728
4315,111206
4315,52157
4315,102006
4315,15523
4315,158507
4315,68420
4315,46652
4315,1528
4315,51560
4315,157729
4315,35949
4315,166183
4324,27260
4324,40052
4324,44313
4324,89044
4324,111079
4324,124453
4324,168401
4406,13843
4406,84227
4406,116070
4406,90380
4406,92372
4406,42119
4406,117464
4406,130397
4406,130475
4484,3923
4484,4151
4484,9567
4484,13590
4484,94446
4484,108402
4484,152394
4518,24406
4518,45607
4518,55205
4518,61464
4518,71034
4518,149941
4518,151300
4556,141047
4556,106721
4556,116690
4556,135878
4556,137184
4556,84212
4556,155762
4556,158565
4744,28845
4744,38669
4744,47673
4744,47779
4744,50739
4744,135305
4744,161415
4744,163722
4747,11315
4747,57507
4747,146696
4747,41339
4747,9567
4747,116011
4747,17708
4747,63847
4747,23523
4747,127804
4747,139055
4747,30108
4870,64635
4870,129207
4870,149216
4870,19454
4870,153093
4870,168148
4870,63828
4870,73092
4870,103956
4870,157906
4870,167630
4870,125691
4881,77237
4881,132601
4881,1064
4881,150497
4881,139152
4881,2884
4881,136484
4881,165739
4881,58506
4881,44074
4881,78488
4881,104620
4881,143790
4881,116614
4881,62627
4881,2645
4881,90181
4881,34147
4881,118056
4881,19887
4881,158985
4881,119264
4909,161858
4909,127247
4909,50050
4909,41341
4909,145978
4909,97473
4909,48057
4909,63261
4909,153433
4909,1651
4909,162699
4942,27058
4942,30754
4942,64536
4942,72049
4942,88592
4942,103548
4942,149425
4959,39915
4959,53275
4959,61284
4959,111956
4959,127856
4959,145243
4959,149835
5042,92886
5042,109022
5042,105342
5042,153012
5042,86342
5042,155620
5042,38626
5042,124451
5042,130131
5042,141699
5042,28821
5042,79169
5042,161620
5141,77385
5141,11965
5141,92992
5141,44031
5141,45385
5141,46125
5141,67794
5141,10728
5141,83061
5141,38903
5141,111206
5214,139070
5214,33749
5214,65621
5214,65261
5214,40792
5214,78406
5214,80375
5214,96818
5214,25293
5244,4096
5244,33271
5244,78237
5244,94775
5244,118696
5244,148829
5244,158515
5333,31865
5333,63852
5333,89427
5333,90194
5333,107535
5333,112151
5333,113822
5338,166442
5338,36790
5338,95052
5338,157123
5338,90921
5338,136410
5338,130596
5338,100146
5338,153189
5338,92348
5338,24024
5355,48148
5355,98134
5355,128919
5355,152665
5355,58769
5355,9263
5355,69889
5355,13261
5355,153182
5355,97423
5355,50663
5355,103983
5355,118056
5355,2307
5355,136432
5355,38595
5355,51369
5401,27507
5401,28801
5401,28701
5401,20887
5401,38551
5401,63847
5401,125297
5401,146671
5412,69808
5412,886
5412,148534
5412,20543
5412,28166
5412,6634
5412,90256
5412,142689
5412,12409
5412,154981
5425,7854
5425,84802
5425,50012
5425,43463
5425,38561
5425,124451
5425,141699
5425,154440
5425,161678
5462,101596
5462,53577
5462,147976
5462,124487
5462,38626
5462,120768
5462,150047
5462,141699
5462,151667
5462,127873
5462,14646
5462,79169
5462,101964
5462,38174
5462,154440
5480,105625
5480,35870
5480,156652
5480,166113
5480,88256
5480,147006
5480,53670
5480,1760
5480,125360
5480,100684
5480,12586
5480,75895
5480,38543
5480,95361
5480,128407
5480,1466
5480,10705
5480,60195
5484,61407
5484,79511
5484,168422
5484,20953
5484,24590
5484,76081
5484,48057
5484,120071
5484,149020
5484,151687
5484,35937
5507,35943
5507,150639
5507,93582
5507,104662
5507,106854
5507,26202
5507,156289
5507,161678
5513,32491
5513,34522
5513,46603
5513,52678
5513,54619
5513,61874
5513,100617
5520,52248
5520,158108
5520,34703
5520,80318
5520,96725
5520,116865
5520,126542
5520,34897
5525,13162
5525,14646
5525,29181
5525,86983
5525,101596
5525,101896
5525,161620
5603,140980
5603,118374
5603,163073
5603,115948
5603,116654
5603,103351
5603,138832
5603,46456
5603,142835
5603,111956
5660,9464
5660,20300
5660,53508
5660,67794
5660,89001
5660,105442
5660,126653
5661,104179
5661,17591
5661,45275
5661,46652
5661,68420
5661,84990
5661,13977
5661,146241
5666,80943
5666,21330
5666,14603
5666,123148
5666,128433
5666,131948
5666,136383
5666,152274
5677,75491
5677,95163
5677,163727
5677,122725
5677,65400
5677,163321
5677,41815
5677,12726
5677,26864
5677,33170
5677,161035
5677,37928
5677,29468
5814,99667
5814,162926
5814,45962
5814,77156
5814,18000
5814,143210
5814,149856
5814,25356
5816,45044
5816,50384
5816,78172
5816,96012
5816,97769
5816,129690
5816,142835
5910,23523
5910,27991
5910,29932
5910,43337
5910,116011
5910,136260
5910,146519
5925,13438
5925,33332
5925,42320
5925,95252
5925,104662
5925,128815
5925,161264
5936,17736
5936,8187
5936,4073
5936,38626
5936,100857
5936,102009
5936,143323
5936,154440
6003,163659
6003,8618
6003,63297
6003,152394
6003,116216
6003,119197
6003,135158
6003,112964
6003,15574
6003,169002
6010,165558
6010,144319
6010,38108
6010,47808
6010,83551
6010,118061
6010,23490
6010,157164
6010,885
6021,78470
6021,107998
6021,23699
6021,136899
6021,80893
6021,100094
6021,35214
6021,114842
6021,18261
6021,152359
6063,264
6063,145703
6063,13977
6063,62046
6063,64058
6063,7440
6063,149759
6063,151865
6063,157729
6081,56617
6081,12527
6081,89551
6081,34001
6081,65999
6081,50541
6081,91482
6081,89835
6081,78751
6081,92403
6081,106132
6081,110762
6081,137826
6084,40010
6084,72713
6084,76514
6084,94931
6084,111338
6084,112642
6084,143106
6121,113844
6121,69086
6121,112521
6121,79158
6121,127813
6121,90219
6121,50663
6121,152274
6121,48784
6121,132542
6121,38595
6121,32700
6121,126628
6121,59352
6121,53332
